id,app_id,ccu,collected_at
47,2700,42,2026-05-24 08:46:55.091214
48,2800,12,2026-05-24 08:46:56.420400
49,2810,19,2026-05-24 08:46:57.726905
50,2820,58,2026-05-24 08:46:59.096162
51,2840,8,2026-05-24 08:47:00.430842
52,2870,18,2026-05-24 08:47:01.805971
53,2990,183,2026-05-24 08:47:03.043959
54,3020,47,2026-05-24 08:47:04.333531
55,3170,83,2026-05-24 08:47:05.628807
56,3320,60,2026-05-24 08:47:06.879591
57,3330,810,2026-05-24 08:47:08.129174
58,3480,132,2026-05-24 08:47:09.357875
59,3483,13,2026-05-24 08:47:10.660709
60,3540,64,2026-05-24 08:47:11.900059
61,3590,3766,2026-05-24 08:47:13.128439
62,3620,273,2026-05-24 08:47:14.433616
63,3700,13,2026-05-24 08:47:15.745845
64,3720,18,2026-05-24 08:47:17.047518
65,3730,4,2026-05-24 08:47:18.451840
66,3830,51,2026-05-24 08:47:19.797089
67,3900,687,2026-05-24 08:47:21.031168
68,3910,1547,2026-05-24 08:47:22.268799
69,3920,107,2026-05-24 08:47:23.634259
70,3990,163,2026-05-24 08:47:24.872567
71,4000,27617,2026-05-24 08:47:26.099186
72,4230,0,2026-05-24 08:47:27.432684
73,4500,299,2026-05-24 08:47:28.742003
74,4560,104,2026-05-24 08:47:30.038456
75,4570,91,2026-05-24 08:47:31.323682
76,4580,219,2026-05-24 08:47:32.620855
77,4700,3994,2026-05-24 08:47:33.857089
78,4720,3,2026-05-24 08:47:35.216635
79,4760,854,2026-05-24 08:47:36.474182
80,4770,20,2026-05-24 08:47:37.826254
81,4780,0,2026-05-24 08:47:39.135517
82,4850,217,2026-05-24 08:47:40.374698
83,4920,131,2026-05-24 08:47:41.925609
84,6000,56,2026-05-24 08:47:43.223719
85,6010,7,2026-05-24 08:47:44.570015
86,6020,132,2026-05-24 08:47:45.873516
87,6030,42,2026-05-24 08:47:47.204329
88,6060,190,2026-05-24 08:47:48.550063
89,6120,3,2026-05-24 08:47:49.856779
90,6310,8,2026-05-24 08:47:51.156046
91,6370,2,2026-05-24 08:47:52.496949
92,6550,6,2026-05-24 08:47:53.781127
93,6800,64,2026-05-24 08:47:55.088845
94,6810,20,2026-05-24 08:47:56.401866
95,6830,46,2026-05-24 08:47:57.624213
96,6840,6,2026-05-24 08:47:58.971523
97,6850,25,2026-05-24 08:48:00.299269
98,6860,100,2026-05-24 08:48:01.595188
99,6870,4,2026-05-24 08:48:02.963062
100,6880,4,2026-05-24 08:48:04.310850
101,6900,22,2026-05-24 08:48:05.688516
102,6910,49,2026-05-24 08:48:06.979028
103,6920,2,2026-05-24 08:48:08.293263
104,6980,7,2026-05-24 08:48:09.598160
105,7000,32,2026-05-24 08:48:10.819558
106,7110,7,2026-05-24 08:48:12.122715
107,7200,88,2026-05-24 08:48:13.411998
108,7510,78,2026-05-24 08:48:14.726292
109,7520,36,2026-05-24 08:48:15.949616
110,7530,0,2026-05-24 08:48:17.288356
111,7600,99,2026-05-24 08:48:18.749494
112,7610,56,2026-05-24 08:48:20.073323
113,7620,107,2026-05-24 08:48:21.385076
114,7650,22,2026-05-24 08:48:22.730094
115,7660,21,2026-05-24 08:48:24.063650
116,7670,61,2026-05-24 08:48:25.447147
117,7760,69,2026-05-24 08:48:26.741897
118,7800,5,2026-05-24 08:48:28.085788
119,7830,37,2026-05-24 08:48:29.454183
120,7860,6,2026-05-24 08:48:30.757935
121,7940,351,2026-05-24 08:48:32.055747
122,8000,48,2026-05-24 08:48:33.324034
123,8080,0,2026-05-24 08:48:34.873622
124,8140,39,2026-05-24 08:48:36.217247
125,8170,10,2026-05-24 08:48:37.511314
126,8190,141,2026-05-24 08:48:38.739844
127,8500,5279,2026-05-24 08:48:39.981792
128,8600,12,2026-05-24 08:48:41.294222
129,8800,1669,2026-05-24 08:48:42.585411
130,8850,22,2026-05-24 08:48:43.910737
131,8870,503,2026-05-24 08:48:45.128050
132,8880,2,2026-05-24 08:48:46.481068
133,8930,16165,2026-05-24 08:48:47.707661
134,8980,119,2026-05-24 08:48:48.925676
135,9000,2,2026-05-24 08:48:50.234962
136,9010,54,2026-05-24 08:48:51.581507
137,9050,29,2026-05-24 08:48:52.894732
138,9160,0,2026-05-24 08:48:54.377254
139,9200,58,2026-05-24 08:48:55.743347
140,9310,32,2026-05-24 08:48:57.108986
141,9340,36,2026-05-24 08:48:58.635363
142,9350,82,2026-05-24 08:49:00.235129
143,9420,950,2026-05-24 08:49:01.485729
144,9450,440,2026-05-24 08:49:02.731646
145,9460,0,2026-05-24 08:49:04.029767
146,9480,171,2026-05-24 08:49:05.970909
147,9880,75,2026-05-24 08:49:07.335533
148,9900,992,2026-05-24 08:49:08.648583
149,10090,381,2026-05-24 08:49:09.894789
150,10150,171,2026-05-24 08:49:11.336519
151,10180,441,2026-05-24 08:49:12.567986
152,10500,2516,2026-05-24 08:49:15.028210
153,10680,78,2026-05-24 08:49:16.362556
154,11020,197,2026-05-24 08:49:17.587356
155,11140,3,2026-05-24 08:49:18.924027
156,11200,0,2026-05-24 08:49:20.544587
157,11450,41,2026-05-24 08:49:21.898941
158,11610,1,2026-05-24 08:49:23.219347
159,12100,45,2026-05-24 08:49:24.507510
160,12110,120,2026-05-24 08:49:25.811812
161,12120,425,2026-05-24 08:49:27.039955
162,12130,30,2026-05-24 08:49:28.342208
163,12140,45,2026-05-24 08:49:29.658753
164,12150,73,2026-05-24 08:49:31.018190
165,12200,359,2026-05-24 08:49:32.254788
166,12210,2708,2026-05-24 08:49:33.470381
167,12320,81,2026-05-24 08:49:34.801965
168,12360,72,2026-05-24 08:49:36.108284
169,12710,36,2026-05-24 08:49:37.438661
170,12770,0,2026-05-24 08:49:38.776064
171,12810,66,2026-05-24 08:49:40.140394
172,12830,2,2026-05-24 08:49:41.586915
173,12900,9,2026-05-24 08:49:42.944106
174,13140,1,2026-05-24 08:49:44.279437
175,13200,1,2026-05-24 08:49:45.640850
176,13210,16,2026-05-24 08:49:46.937179
177,13230,17,2026-05-24 08:49:48.256416
178,13240,17,2026-05-24 08:49:49.578738
179,13250,4,2026-05-24 08:49:50.891303
180,13500,32,2026-05-24 08:49:52.211415
181,13520,69,2026-05-24 08:49:53.508715
182,13530,19,2026-05-24 08:49:54.888444
183,13540,13,2026-05-24 08:49:56.379890
184,13560,47,2026-05-24 08:49:57.671116
185,13570,37,2026-05-24 08:49:58.965287
186,13580,11,2026-05-24 08:50:00.307968
187,13600,14,2026-05-24 08:50:01.635077
188,15100,145,2026-05-24 08:50:03.096978
189,15120,23,2026-05-24 08:50:04.408662
190,15130,1,2026-05-24 08:50:05.734721
191,15170,384,2026-05-24 08:50:07.104003
192,15320,19,2026-05-24 08:50:08.547872
193,15370,425,2026-05-24 08:50:09.821118
194,15560,1,2026-05-24 08:50:11.108517
195,15620,303,2026-05-24 08:50:12.423355
196,15700,6,2026-05-24 08:50:13.751075
197,15710,10,2026-05-24 08:50:15.052687
198,15750,5,2026-05-24 08:50:16.403184
199,16450,42,2026-05-24 08:50:17.690134
200,16720,2,2026-05-24 08:50:19.494944
201,16730,1,2026-05-24 08:50:20.810831
202,16810,304,2026-05-24 08:50:22.035889
203,16900,159,2026-05-24 08:50:23.289289
204,17080,0,2026-05-24 08:50:24.624545
205,17300,8,2026-05-24 08:50:25.925418
206,17330,7,2026-05-24 08:50:27.232732
207,17390,714,2026-05-24 08:50:28.458048
208,17410,47,2026-05-24 08:50:29.799909
209,17430,15,2026-05-24 08:50:31.105623
210,17450,12,2026-05-24 08:50:32.442942
211,17460,29,2026-05-24 08:50:33.754253
212,17470,54,2026-05-24 08:50:35.085327
213,17480,557,2026-05-24 08:50:36.300258
214,17500,30,2026-05-24 08:50:37.659231
215,17570,5,2026-05-24 08:50:38.966492
216,17710,0,2026-05-24 08:50:40.278845
217,17740,1,2026-05-24 08:50:41.602328
218,18300,1,2026-05-24 08:50:42.943183
219,18500,52,2026-05-24 08:50:44.249834
220,18700,0,2026-05-24 08:50:45.544182
221,19680,283,2026-05-24 08:50:46.857563
222,19830,18,2026-05-24 08:50:48.312980
223,19900,98,2026-05-24 08:50:49.662094
224,19980,22,2026-05-24 08:50:50.976639
225,20500,7,2026-05-24 08:50:52.292019
226,20510,157,2026-05-24 08:50:53.594252
227,20530,9,2026-05-24 08:50:54.914547
228,20540,57,2026-05-24 08:50:56.212901
229,20550,5,2026-05-24 08:50:57.565192
230,20570,47,2026-05-24 08:50:58.898630
231,20820,0,2026-05-24 08:51:00.228219
232,20900,625,2026-05-24 08:51:01.561248
233,20920,639,2026-05-24 08:51:02.917608
234,21000,378,2026-05-24 08:51:04.150725
235,21090,54,2026-05-24 08:51:05.546327
236,21100,17,2026-05-24 08:51:06.859810
237,21130,127,2026-05-24 08:51:08.230363
238,21670,4,2026-05-24 08:51:09.580686
239,21680,0,2026-05-24 08:51:11.026801
240,21690,1309,2026-05-24 08:51:12.257612
241,21800,12,2026-05-24 08:51:13.579401
242,21970,706,2026-05-24 08:51:14.882253
243,21980,39,2026-05-24 08:51:16.222957
244,22000,11,2026-05-24 08:51:17.599674
245,22100,84,2026-05-24 08:51:18.929792
246,22120,4,2026-05-24 08:51:20.328436
247,22180,6,2026-05-24 08:51:21.680479
248,22200,5,2026-05-24 08:51:22.997874
249,22230,7,2026-05-24 08:51:24.325189
250,22300,37,2026-05-24 08:51:25.607721
251,22320,287,2026-05-24 08:51:26.902780
252,22330,448,2026-05-24 08:51:28.231095
253,22340,5,2026-05-24 08:51:29.574999
254,22350,14,2026-05-24 08:51:30.967718
255,22370,259,2026-05-24 08:51:32.218082
256,22380,2982,2026-05-24 08:51:33.514469
257,22600,10,2026-05-24 08:51:34.776629
258,22610,1,2026-05-24 08:51:36.016489
259,22650,0,2026-05-24 08:51:37.310259
260,22670,0,2026-05-24 08:51:38.647173
261,23310,35,2026-05-24 08:51:39.945149
262,23450,8,2026-05-24 08:51:41.269366
263,23490,9,2026-05-24 08:51:42.568489
264,24010,931,2026-05-24 08:51:43.780718
265,24200,402,2026-05-24 08:51:45.052058
266,24240,49,2026-05-24 08:51:46.387112
267,24400,4,2026-05-24 08:51:47.760613
268,24720,152,2026-05-24 08:51:49.031121
269,24740,24,2026-05-24 08:51:50.322842
270,24780,365,2026-05-24 08:51:51.573581
271,24790,429,2026-05-24 08:51:52.791891
272,24800,420,2026-05-24 08:51:54.028136
273,24810,534,2026-05-24 08:51:55.310690
274,24840,15,2026-05-24 08:51:56.694967
275,24870,12,2026-05-24 08:51:58.559661
276,24880,111,2026-05-24 08:51:59.953523
277,24960,36,2026-05-24 08:52:01.252394
278,24980,9,2026-05-24 08:52:02.649345
279,25000,16,2026-05-24 08:52:03.972514
280,25800,59,2026-05-24 08:52:05.314534
281,25890,65,2026-05-24 08:52:06.690751
282,25900,262,2026-05-24 08:52:07.935127
283,25980,17,2026-05-24 08:52:09.498633
284,26500,1,2026-05-24 08:52:10.728714
285,26800,7,2026-05-24 08:52:12.100970
286,26900,2,2026-05-24 08:52:13.320585
287,28000,5,2026-05-24 08:52:14.667905
288,29180,2,2026-05-24 08:52:15.987108
289,29800,0,2026-05-24 08:52:17.310515
290,29900,21,2026-05-24 08:52:18.629877
291,31170,5,2026-05-24 08:52:19.940163
292,31220,0,2026-05-24 08:52:21.283564
293,31270,2,2026-05-24 08:52:22.611898
294,31280,10,2026-05-24 08:52:23.911354
295,31290,0,2026-05-24 08:52:25.220671
296,32330,45,2026-05-24 08:52:26.555786
297,32360,41,2026-05-24 08:52:27.873883
298,32370,477,2026-05-24 08:52:29.132340
299,32380,10,2026-05-24 08:52:30.433858
300,32390,8,2026-05-24 08:52:31.830395
301,32400,3,2026-05-24 08:52:33.147998
302,32420,3,2026-05-24 08:52:34.454335
303,32430,172,2026-05-24 08:52:35.757257
304,32440,332,2026-05-24 08:52:37.020456
305,32460,25,2026-05-24 08:52:38.325716
306,32500,40,2026-05-24 08:52:39.626028
307,32510,178,2026-05-24 08:52:40.918311
308,32800,18,2026-05-24 08:52:42.231603
309,33100,40,2026-05-24 08:52:43.546774
310,33110,10,2026-05-24 08:52:44.766305
311,33120,38,2026-05-24 08:52:46.084595
312,33130,3,2026-05-24 08:52:47.416478
313,33220,33,2026-05-24 08:52:48.721496
314,33230,534,2026-05-24 08:52:49.999741
315,33320,24,2026-05-24 08:52:51.314380
316,33460,7,2026-05-24 08:52:52.658128
317,33520,16,2026-05-24 08:52:53.892444
318,33600,11,2026-05-24 08:52:55.242939
319,33670,6,2026-05-24 08:52:56.470967
320,33900,0,2026-05-24 08:52:57.804889
321,33910,19,2026-05-24 08:52:59.111791
322,33930,201,2026-05-24 08:53:00.323684
323,34010,14,2026-05-24 08:53:01.551349
324,34030,1264,2026-05-24 08:53:02.859204
325,34190,15,2026-05-24 08:53:04.323278
326,34270,29,2026-05-24 08:53:05.675340
327,34330,2878,2026-05-24 08:53:06.922343
328,34900,6,2026-05-24 08:53:08.266149
329,35000,17,2026-05-24 08:53:09.574190
330,35130,5,2026-05-24 08:53:10.951232
331,35140,787,2026-05-24 08:53:12.215766
332,35450,144,2026-05-24 08:53:13.497151
333,35460,2,2026-05-24 08:53:14.797617
334,35700,38,2026-05-24 08:53:16.020866
335,35720,57,2026-05-24 08:53:17.355158
336,38420,36,2026-05-24 08:53:18.675373
337,38700,1,2026-05-24 08:53:19.999750
338,38720,2,2026-05-24 08:53:21.341178
339,38740,1,2026-05-24 08:53:22.654348
340,39000,1,2026-05-24 08:53:23.953150
341,39120,178,2026-05-24 08:53:25.198924
342,39140,191,2026-05-24 08:53:26.464222
343,39150,130,2026-05-24 08:53:27.790537
344,39160,14,2026-05-24 08:53:29.104870
345,39190,71,2026-05-24 08:53:30.425144
346,39200,74,2026-05-24 08:53:31.740493
347,39210,21161,2026-05-24 08:53:32.957069
348,39500,498,2026-05-24 08:53:34.180222
349,39510,1408,2026-05-24 08:53:35.403069
350,39540,238,2026-05-24 08:53:36.670669
351,39650,5,2026-05-24 08:53:38.054870
352,39680,67,2026-05-24 08:53:39.386165
353,39690,15,2026-05-24 08:53:41.185983
354,40100,260,2026-05-24 08:53:42.470835
355,40300,183,2026-05-24 08:53:43.764457
356,40390,66,2026-05-24 08:53:45.065181
357,40400,7,2026-05-24 08:53:46.414330
358,40700,636,2026-05-24 08:53:47.725603
359,40800,484,2026-05-24 08:53:48.985920
360,40950,136,2026-05-24 08:53:50.300184
361,40960,206,2026-05-24 08:53:51.518613
362,40970,791,2026-05-24 08:53:52.823775
363,40990,100,2026-05-24 08:53:54.181101
364,41000,50,2026-05-24 08:53:55.516493
365,41014,0,2026-05-24 08:53:56.818744
366,41050,23,2026-05-24 08:53:58.548052
367,41070,99,2026-05-24 08:53:59.767980
368,41100,2,2026-05-24 08:54:01.076550
369,41500,49,2026-05-24 08:54:02.417287
370,41700,250,2026-05-24 08:54:03.637391
371,42670,10,2026-05-24 08:54:05.937938
372,42680,334,2026-05-24 08:54:07.166640
373,42700,392,2026-05-24 08:54:08.385812
374,42910,23,2026-05-24 08:54:09.774277
375,42960,326,2026-05-24 08:54:10.996168
376,43000,3,2026-05-24 08:54:12.328294
377,44340,2,2026-05-24 08:54:15.048203
378,45200,1,2026-05-24 08:54:16.360360
379,45700,5,2026-05-24 08:54:17.656702
380,45740,50,2026-05-24 08:54:19.014901
381,45760,152,2026-05-24 08:54:20.263635
382,45770,26,2026-05-24 08:54:21.564662
383,46500,30,2026-05-24 08:54:22.895944
384,46510,19,2026-05-24 08:54:24.188640
385,46560,12,2026-05-24 08:54:25.501614
386,47400,22,2026-05-24 08:54:26.815463
387,47780,154,2026-05-24 08:54:28.048484
388,47790,44,2026-05-24 08:54:29.400601
389,47810,434,2026-05-24 08:54:30.618955
390,47870,37,2026-05-24 08:54:31.914171
391,47890,1219,2026-05-24 08:54:33.260261
392,48000,80,2026-05-24 08:54:34.489720
393,48190,414,2026-05-24 08:54:35.813710
394,48220,263,2026-05-24 08:54:37.059894
395,48240,103,2026-05-24 08:54:38.372548
396,48700,5202,2026-05-24 08:54:39.638876
397,48720,205,2026-05-24 08:54:40.846851
398,48800,5,2026-05-24 08:54:42.202334
399,48950,0,2026-05-24 08:54:43.514384
400,49520,2208,2026-05-24 08:54:44.751298
401,49540,31,2026-05-24 08:54:46.056336
402,49600,1,2026-05-24 08:54:47.384456
403,50130,272,2026-05-24 08:54:48.611986
404,50300,45,2026-05-24 08:54:49.900170
405,50620,45,2026-05-24 08:54:51.222486
406,55040,3,2026-05-24 08:54:52.557008
407,55100,42,2026-05-24 08:54:53.860152
408,55110,10,2026-05-24 08:54:55.216466
409,55140,21,2026-05-24 08:54:56.528842
410,55150,175,2026-05-24 08:54:57.786017
411,55230,270,2026-05-24 08:54:59.079403
412,56400,279,2026-05-24 08:55:00.390580
413,57300,44,2026-05-24 08:55:01.703994
414,57640,8,2026-05-24 08:55:03.063391
415,57650,2,2026-05-24 08:55:04.366954
416,57690,109,2026-05-24 08:55:05.594891
417,57740,44,2026-05-24 08:55:06.917341
418,57900,31,2026-05-24 08:55:08.254783
419,58610,15,2026-05-24 08:55:09.655178
420,61500,14,2026-05-24 08:55:11.057515
421,61700,27,2026-05-24 08:55:12.362772
422,63200,0,2026-05-24 08:55:13.673751
423,63380,32,2026-05-24 08:55:14.963503
424,63610,5,2026-05-24 08:55:16.269745
425,63710,4,2026-05-24 08:55:17.598098
426,63910,205,2026-05-24 08:55:19.043013
427,64000,65,2026-05-24 08:55:20.352502
428,65080,0,2026-05-24 08:55:21.687136
429,65300,10,2026-05-24 08:55:22.988538
430,65540,513,2026-05-24 08:55:24.207673
431,65600,17,2026-05-24 08:55:25.530104
432,65780,4,2026-05-24 08:55:26.839541
433,65790,21,2026-05-24 08:55:28.178525
434,65800,270,2026-05-24 08:55:29.400045
435,65930,21,2026-05-24 08:55:30.708421
436,65980,370,2026-05-24 08:55:31.941388
437,67370,25,2026-05-24 08:55:33.249874
438,70000,3,2026-05-24 08:55:34.561666
439,70300,3,2026-05-24 08:55:35.869481
440,70400,13,2026-05-24 08:55:37.198221
441,70600,24,2026-05-24 08:55:38.517976
442,70660,1,2026-05-24 08:55:39.914919
443,71250,104,2026-05-24 08:55:41.248929
444,71340,31,2026-05-24 08:55:42.468144
445,72000,1,2026-05-24 08:55:43.846522
446,72200,8,2026-05-24 08:55:45.147403
447,72400,0,2026-05-24 08:55:46.484855
448,72850,1494,2026-05-24 08:55:47.806568
449,73010,8,2026-05-24 08:55:49.112771
450,73020,23,2026-05-24 08:55:50.420157
451,73170,112,2026-05-24 08:55:51.649701
452,78000,390,2026-05-24 08:55:52.937904
453,91200,2,2026-05-24 08:55:54.269212
454,91330,1,2026-05-24 08:55:55.573246
455,91600,1,2026-05-24 08:55:56.901401
456,91700,13,2026-05-24 08:55:58.516199
457,92000,1,2026-05-24 08:55:59.853661
458,92800,8,2026-05-24 08:56:01.213018
459,93200,3,2026-05-24 08:56:02.567360
460,94200,2,2026-05-24 08:56:03.926036
461,94300,0,2026-05-24 08:56:05.223983
462,94400,5,2026-05-24 08:56:06.526619
463,94590,4,2026-05-24 08:56:07.906647
464,95300,1,2026-05-24 08:56:09.240866
465,95400,51,2026-05-24 08:56:10.559387
466,96000,11,2026-05-24 08:56:11.916707
467,96100,2,2026-05-24 08:56:13.230513
468,97100,0,2026-05-24 08:56:14.530362
469,97330,9,2026-05-24 08:56:15.837643
470,98200,0,2026-05-24 08:56:17.156086
471,98400,1,2026-05-24 08:56:18.467979
472,98800,22,2026-05-24 08:56:19.806350
473,98900,0,2026-05-24 08:56:21.043252
474,99300,5,2026-05-24 08:56:22.353293
475,99700,0,2026-05-24 08:56:23.651407
476,99900,501,2026-05-24 08:56:24.866913
477,99910,223,2026-05-24 08:56:26.197311
478,102500,38,2026-05-24 08:56:27.513505
479,102600,22,2026-05-24 08:56:28.816015
480,102840,6,2026-05-24 08:56:30.146361
481,104200,0,2026-05-24 08:56:31.489469
482,104600,1,2026-05-24 08:56:32.819827
483,104900,6,2026-05-24 08:56:34.140654
484,105000,10,2026-05-24 08:56:35.443430
485,105450,347,2026-05-24 08:56:36.668651
486,105600,36092,2026-05-24 08:56:37.882022
487,107100,23,2026-05-24 08:56:39.191169
488,107200,14,2026-05-24 08:56:40.493784
489,107300,0,2026-05-24 08:56:41.817862
490,107310,0,2026-05-24 08:56:43.121195
491,107410,8436,2026-05-24 08:56:44.441055
492,107800,1,2026-05-24 08:56:45.767751
493,108200,78,2026-05-24 08:56:47.089674
494,108210,0,2026-05-24 08:56:48.409934
495,108500,1,2026-05-24 08:56:49.755851
496,108600,32208,2026-05-24 08:56:50.987657
497,108710,226,2026-05-24 08:56:52.247432
498,108800,32,2026-05-24 08:56:53.574468
499,109600,880,2026-05-24 08:56:54.786921
500,110800,470,2026-05-24 08:56:56.021187
501,111600,0,2026-05-24 08:56:57.326394
502,111900,0,2026-05-24 08:56:58.680185
503,113020,7,2026-05-24 08:57:00.007861
504,113200,227,2026-05-24 08:57:01.243390
505,113400,184,2026-05-24 08:57:02.551920
506,113420,2,2026-05-24 08:57:03.919220
507,115110,2,2026-05-24 08:57:05.338889
508,115120,3,2026-05-24 08:57:06.647910
509,115320,150,2026-05-24 08:57:07.971479
510,115800,4,2026-05-24 08:57:09.326545
511,200010,2,2026-05-24 08:57:10.614870
512,200020,5,2026-05-24 08:57:11.906232
513,200170,34,2026-05-24 08:57:13.215497
514,200210,1044,2026-05-24 08:57:14.459719
515,200260,998,2026-05-24 08:57:15.682915
516,200390,4,2026-05-24 08:57:16.996254
517,200510,709,2026-05-24 08:57:18.224435
518,200710,371,2026-05-24 08:57:19.431743
519,200900,10,2026-05-24 08:57:20.733011
520,200940,4,2026-05-24 08:57:22.059047
521,201210,22,2026-05-24 08:57:23.381993
522,201230,134,2026-05-24 08:57:24.602734
523,201480,0,2026-05-24 08:57:25.914335
524,201570,0,2026-05-24 08:57:27.269599
525,201790,40,2026-05-24 08:57:28.568965
526,201810,423,2026-05-24 08:57:29.794631
527,201870,249,2026-05-24 08:57:31.121179
528,202170,22,2026-05-24 08:57:32.431298
529,202200,27,2026-05-24 08:57:33.737136
530,202750,19,2026-05-24 08:57:35.070499
531,202970,122,2026-05-24 08:57:36.280206
532,203140,502,2026-05-24 08:57:37.560114
533,203160,1348,2026-05-24 08:57:38.796268
534,203290,32,2026-05-24 08:57:40.130526
535,203350,122,2026-05-24 08:57:41.474201
536,203630,38,2026-05-24 08:57:42.819345
537,203750,20,2026-05-24 08:57:44.125652
538,203770,1473,2026-05-24 08:57:45.364128
539,203830,9,2026-05-24 08:57:46.609839
540,204060,0,2026-05-24 08:57:47.893442
541,204100,233,2026-05-24 08:57:49.155183
542,204120,51,2026-05-24 08:57:50.376048
543,204180,0,2026-05-24 08:57:51.766827
544,204240,1,2026-05-24 08:57:53.084706
545,204300,39,2026-05-24 08:57:54.510102
546,204340,105,2026-05-24 08:57:55.846422
547,204360,575,2026-05-24 08:57:57.062212
548,204450,350,2026-05-24 08:57:58.488341
549,204530,9,2026-05-24 08:57:59.789389
550,204630,2,2026-05-24 08:58:01.091819
551,204860,11,2026-05-24 08:58:02.398992
552,204880,271,2026-05-24 08:58:03.787796
553,205020,1,2026-05-24 08:58:05.100232
554,205100,539,2026-05-24 08:58:06.414018
555,205190,1,2026-05-24 08:58:07.753315
556,205230,2,2026-05-24 08:58:09.084807
557,205610,77,2026-05-24 08:58:10.419124
558,205650,36,2026-05-24 08:58:11.734600
559,205710,278,2026-05-24 08:58:13.044789
560,205910,1,2026-05-24 08:58:14.424229
561,205950,4,2026-05-24 08:58:15.752541
562,206190,2,2026-05-24 08:58:17.120085
563,206420,208,2026-05-24 08:58:18.455578
564,206440,56,2026-05-24 08:58:19.779563
565,206480,275,2026-05-24 08:58:21.040781
566,206500,19,2026-05-24 08:58:22.355060
567,206610,0,2026-05-24 08:58:23.650333
568,207080,0,2026-05-24 08:58:24.946773
569,207140,85,2026-05-24 08:58:26.185137
570,207170,39,2026-05-24 08:58:27.528327
571,207230,0,2026-05-24 08:58:28.883600
572,207350,39,2026-05-24 08:58:30.191975
573,207420,1,2026-05-24 08:58:31.510270
574,207490,67,2026-05-24 08:58:32.723968
575,207610,166,2026-05-24 08:58:34.048625
576,207650,1,2026-05-24 08:58:35.370332
577,207690,19,2026-05-24 08:58:36.871799
578,207930,1,2026-05-24 08:58:38.089671
579,208090,0,2026-05-24 08:58:39.408334
580,208140,45,2026-05-24 08:58:40.622967
581,208200,79,2026-05-24 08:58:41.930910
582,208480,32,2026-05-24 08:58:43.306204
583,208500,29,2026-05-24 08:58:44.602448
584,208580,534,2026-05-24 08:58:45.923165
585,208650,2669,2026-05-24 08:58:47.152914
586,208670,3,2026-05-24 08:58:48.496864
587,208730,7,2026-05-24 08:58:49.810730
588,208750,2,2026-05-24 08:58:51.111053
589,209000,754,2026-05-24 08:58:52.369513
590,209080,4,2026-05-24 08:58:53.661611
591,209190,3,2026-05-24 08:58:54.969972
592,209540,3,2026-05-24 08:58:56.279246
593,209650,69,2026-05-24 08:58:57.640683
594,209670,3,2026-05-24 08:58:58.933126
595,209730,1,2026-05-24 08:59:00.290426
596,209830,0,2026-05-24 08:59:01.593612
597,209870,1,2026-05-24 08:59:02.907918
598,210770,20,2026-05-24 08:59:04.240271
599,210970,221,2026-05-24 08:59:05.488470
600,211160,1,2026-05-24 08:59:06.795884
601,211400,3,2026-05-24 08:59:08.179226
602,211420,143,2026-05-24 08:59:09.628274
603,211440,0,2026-05-24 08:59:10.974049
604,211500,947,2026-05-24 08:59:12.198355
605,211600,27,2026-05-24 08:59:15.065964
606,211740,12,2026-05-24 08:59:16.364394
607,211780,7,2026-05-24 08:59:17.667266
608,211820,1023,2026-05-24 08:59:18.926050
609,212010,10,2026-05-24 08:59:20.246615
610,212070,56,2026-05-24 08:59:21.497488
611,212160,103,2026-05-24 08:59:22.741954
612,212200,266,2026-05-24 08:59:23.963206
613,212390,0,2026-05-24 08:59:25.456665
614,212480,37,2026-05-24 08:59:26.766598
615,212500,1209,2026-05-24 08:59:28.021219
616,212680,900,2026-05-24 08:59:29.249877
617,212740,0,2026-05-24 08:59:30.610908
618,212800,1,2026-05-24 08:59:31.908251
619,213030,2,2026-05-24 08:59:33.209350
620,213330,332,2026-05-24 08:59:34.532875
621,213610,130,2026-05-24 08:59:35.843093
622,213650,1,2026-05-24 08:59:37.173486
623,213670,269,2026-05-24 08:59:38.398577
624,213850,8,2026-05-24 08:59:39.754000
625,214150,1,2026-05-24 08:59:41.050275
626,214170,43,2026-05-24 08:59:42.387782
627,214190,0,2026-05-24 08:59:43.685802
628,214250,2,2026-05-24 08:59:45.059320
629,214340,122,2026-05-24 08:59:46.385719
630,214360,6,2026-05-24 08:59:47.680574
631,214420,2,2026-05-24 08:59:49.056404
632,214490,303,2026-05-24 08:59:50.294473
633,214510,310,2026-05-24 08:59:51.528613
634,214560,4,2026-05-24 08:59:52.855129
635,214700,0,2026-05-24 08:59:54.162595
636,214730,216,2026-05-24 08:59:55.390628
637,214770,5,2026-05-24 08:59:56.701114
638,214790,10,2026-05-24 08:59:58.050442
639,214830,1,2026-05-24 08:59:59.358042
640,214870,12,2026-05-24 09:00:00.566828
641,214950,5685,2026-05-24 09:00:01.858863
642,214970,4,2026-05-24 09:00:03.205279
643,215080,195,2026-05-24 09:00:04.469663
644,215100,50,2026-05-24 09:00:05.785249
645,215120,0,2026-05-24 09:00:07.147639
646,215160,6,2026-05-24 09:00:08.573553
647,215280,36,2026-05-24 09:00:09.853175
648,215470,2,2026-05-24 09:00:11.191699
649,215510,3,2026-05-24 09:00:12.533116
650,215530,28,2026-05-24 09:00:13.844435
651,215690,3,2026-05-24 09:00:15.147242
652,215790,0,2026-05-24 09:00:16.457926
