id,app_id,owners_min,owners_max,average_playtime,median_playtime,peak_ccu,collected_at
2664,653530,500000,1000000,0,0,166,2026-05-23 21:57:43.833594
2665,654880,1000000,2000000,0,0,21,2026-05-23 21:57:45.667886
2666,654990,500000,1000000,0,0,8,2026-05-23 21:57:47.515146
2667,655500,1000000,2000000,0,0,3605,2026-05-23 21:57:49.346011
2668,656350,500000,1000000,0,0,98,2026-05-23 21:57:51.380119
2669,656610,200000,500000,0,0,0,2026-05-23 21:57:53.222520
2670,657200,1000000,2000000,0,0,20,2026-05-23 21:57:55.060006
2671,658570,200000,500000,0,0,0,2026-05-23 21:57:56.891711
2672,658850,500000,1000000,0,0,93,2026-05-23 21:57:58.731710
2673,660880,200000,500000,0,0,1,2026-05-23 21:58:00.618809
2674,661130,200000,500000,0,0,35,2026-05-23 21:58:02.450430
2675,662320,200000,500000,0,0,0,2026-05-23 21:58:04.290109
2676,663380,200000,500000,0,0,0,2026-05-23 21:58:06.199091
2677,663390,200000,500000,0,0,50,2026-05-23 21:58:08.034425
2678,664430,200000,500000,0,0,2,2026-05-23 21:58:09.874414
2679,664830,200000,500000,0,0,10,2026-05-23 21:58:11.720323
2680,665180,500000,1000000,0,0,4,2026-05-23 21:58:13.667555
2681,665360,500000,1000000,0,0,17,2026-05-23 21:58:15.502920
2682,666140,1000000,2000000,0,0,593,2026-05-23 21:58:17.349532
2683,666150,200000,500000,0,0,126,2026-05-23 21:58:19.187143
2684,666220,1000000,2000000,0,0,20,2026-05-23 21:58:21.025636
2685,666860,500000,1000000,0,0,236,2026-05-23 21:58:22.863221
2686,667530,500000,1000000,0,0,57,2026-05-23 21:58:24.789790
2687,667600,200000,500000,0,0,29,2026-05-23 21:58:26.725579
2688,667720,500000,1000000,0,0,20,2026-05-23 21:58:28.566018
2689,667870,200000,500000,0,0,0,2026-05-23 21:58:30.416539
2690,667890,1000000,2000000,0,0,52,2026-05-23 21:58:32.253327
2691,667970,500000,1000000,0,0,222,2026-05-23 21:58:34.214194
2692,668580,1000000,2000000,0,0,466,2026-05-23 21:58:36.106388
2693,668630,1000000,2000000,0,0,22,2026-05-23 21:58:37.941919
2694,669330,1000000,2000000,0,0,1748,2026-05-23 21:58:39.783894
2695,670290,1000000,2000000,0,0,911,2026-05-23 21:58:41.611140
2696,671440,200000,500000,0,0,26,2026-05-23 21:58:43.446514
2697,671510,500000,1000000,0,0,7,2026-05-23 21:58:45.283826
2698,671610,200000,500000,0,0,5,2026-05-23 21:58:47.118169
2699,671860,5000000,10000000,0,0,568,2026-05-23 21:58:48.963074
2700,672630,200000,500000,0,0,27,2026-05-23 21:58:50.793022
2701,672640,200000,500000,0,0,0,2026-05-23 21:58:52.669833
2702,672680,500000,1000000,0,0,281,2026-05-23 21:58:54.509496
2703,672870,200000,500000,0,0,99,2026-05-23 21:58:56.371718
2704,673130,1000000,2000000,0,0,9,2026-05-23 21:58:58.216188
2705,673560,200000,500000,0,0,28,2026-05-23 21:59:00.048813
2706,673610,500000,1000000,0,0,182,2026-05-23 21:59:01.881131
2707,673750,500000,1000000,0,0,131,2026-05-23 21:59:03.727468
2708,673880,500000,1000000,0,0,180,2026-05-23 21:59:05.564734
2709,673950,1000000,2000000,0,0,311,2026-05-23 21:59:07.410093
2710,674020,2000000,5000000,0,0,59,2026-05-23 21:59:09.326313
2711,674140,500000,1000000,0,0,97,2026-05-23 21:59:11.162499
2712,674400,200000,500000,0,0,0,2026-05-23 21:59:13.083566
2713,674500,200000,500000,0,0,44,2026-05-23 21:59:14.941064
2714,674520,200000,500000,0,0,4,2026-05-23 21:59:16.781391
2715,674750,200000,500000,0,0,13,2026-05-23 21:59:18.615504
2716,674940,2000000,5000000,0,0,265,2026-05-23 21:59:20.528834
2717,675010,1000000,2000000,0,0,280,2026-05-23 21:59:22.379804
2718,675260,500000,1000000,0,0,50,2026-05-23 21:59:24.212555
2719,675560,200000,500000,0,0,23,2026-05-23 21:59:26.053911
2720,676820,200000,500000,0,0,1,2026-05-23 21:59:27.883333
2721,677120,500000,1000000,0,0,50,2026-05-23 21:59:29.717569
2722,677160,500000,1000000,0,0,78,2026-05-23 21:59:31.552934
2723,677620,5000000,10000000,0,0,185,2026-05-23 21:59:33.381711
2724,678800,1000000,2000000,0,0,205,2026-05-23 21:59:35.219920
2725,678950,2000000,5000000,0,0,511,2026-05-23 21:59:37.059235
2726,678960,2000000,5000000,0,0,443,2026-05-23 21:59:38.924020
2727,679900,500000,1000000,0,0,188,2026-05-23 21:59:40.762765
2728,680320,200000,500000,0,0,1,2026-05-23 21:59:42.664052
2729,680360,200000,500000,0,0,8,2026-05-23 21:59:44.557102
2730,680420,2000000,5000000,0,0,178,2026-05-23 21:59:46.392345
2731,680780,500000,1000000,0,0,0,2026-05-23 21:59:48.240681
2732,681280,500000,1000000,0,0,190,2026-05-23 21:59:50.128498
2733,681660,1000000,2000000,0,0,0,2026-05-23 21:59:51.956946
2734,682290,200000,500000,0,0,0,2026-05-23 21:59:53.827754
2735,682990,1000000,2000000,0,0,89,2026-05-23 21:59:55.678124
2736,683320,2000000,5000000,0,0,67,2026-05-23 21:59:57.521135
2737,683830,200000,500000,0,0,2,2026-05-23 21:59:59.361240
2738,684410,200000,500000,0,0,40,2026-05-23 22:00:01.206497
2739,684450,200000,500000,0,0,96,2026-05-23 22:00:03.046278
2740,684580,200000,500000,0,0,3,2026-05-23 22:00:04.922993
2741,684680,200000,500000,0,0,5,2026-05-23 22:00:06.768226
2742,685310,200000,500000,0,0,34,2026-05-23 22:00:08.642338
2743,686200,1000000,2000000,0,0,32,2026-05-23 22:00:10.491051
2744,686810,2000000,5000000,0,0,3380,2026-05-23 22:00:12.342097
2745,688420,500000,1000000,0,0,64,2026-05-23 22:00:14.186727
2746,688470,200000,500000,0,0,75,2026-05-23 22:00:16.046208
2747,689580,1000000,2000000,0,0,44,2026-05-23 22:00:17.883749
2748,690040,1000000,2000000,0,0,32,2026-05-23 22:00:19.754492
2749,690510,500000,1000000,0,0,1,2026-05-23 22:00:21.585581
2750,690530,500000,1000000,0,0,1,2026-05-23 22:00:23.430220
2751,690640,1000000,2000000,0,0,76,2026-05-23 22:00:25.294500
2752,690790,1000000,2000000,0,0,631,2026-05-23 22:00:27.132861
2753,690830,500000,1000000,0,0,844,2026-05-23 22:00:29.036273
2754,691020,200000,500000,0,0,1,2026-05-23 22:00:30.916908
2755,691260,500000,1000000,0,0,18,2026-05-23 22:00:32.790594
2756,691690,200000,500000,0,0,5,2026-05-23 22:00:34.622990
2757,692530,200000,500000,0,0,0,2026-05-23 22:00:36.463291
2758,692660,200000,500000,0,0,0,2026-05-23 22:00:38.308970
2759,692850,1000000,2000000,0,0,158,2026-05-23 22:00:40.149614
2760,692890,500000,1000000,0,0,429,2026-05-23 22:00:42.003399
2761,694280,500000,1000000,0,0,431,2026-05-23 22:00:43.838896
2762,695630,500000,1000000,0,0,21,2026-05-23 22:00:45.682673
2763,695920,200000,500000,0,0,5,2026-05-23 22:00:47.514265
2764,696170,200000,500000,0,0,3,2026-05-23 22:00:49.350623
2765,696370,200000,500000,0,0,13,2026-05-23 22:00:51.233985
2766,698670,1000000,2000000,0,0,20,2026-05-23 22:00:53.114864
2767,698780,5000000,10000000,0,0,427,2026-05-23 22:00:55.015801
2768,699130,1000000,2000000,0,0,1663,2026-05-23 22:00:56.848592
2769,699920,200000,500000,0,0,12,2026-05-23 22:01:00.523635
2770,700030,200000,500000,0,0,9,2026-05-23 22:01:02.364494
2771,700330,5000000,10000000,0,0,4696,2026-05-23 22:01:04.208392
2772,700600,500000,1000000,0,0,151,2026-05-23 22:01:06.041105
2773,701160,2000000,5000000,0,0,1305,2026-05-23 22:01:07.865035
2774,702050,200000,500000,0,0,21,2026-05-23 22:01:09.708941
2775,702320,200000,500000,0,0,846,2026-05-23 22:01:11.560675
2776,702670,200000,500000,0,0,40,2026-05-23 22:01:13.398590
2777,702810,200000,500000,0,0,1,2026-05-23 22:01:15.242939
2778,702890,200000,500000,0,0,71,2026-05-23 22:01:17.090744
2779,703080,2000000,5000000,0,0,2497,2026-05-23 22:01:18.990755
2780,703860,200000,500000,0,0,23,2026-05-23 22:01:20.828007
2781,703950,200000,500000,0,0,0,2026-05-23 22:01:22.668408
2782,704230,200000,500000,0,0,10,2026-05-23 22:01:24.532816
2783,704270,1000000,2000000,0,0,234,2026-05-23 22:01:26.369747
2784,704450,500000,1000000,0,0,753,2026-05-23 22:01:28.210366
2785,704850,1000000,2000000,0,0,243,2026-05-23 22:01:30.110501
2786,705120,200000,500000,0,0,9,2026-05-23 22:01:31.967778
2787,705210,500000,1000000,0,0,552,2026-05-23 22:01:33.804785
2788,705220,500000,1000000,0,0,0,2026-05-23 22:01:35.651571
2789,707010,1000000,2000000,0,0,542,2026-05-23 22:01:37.488933
2790,708720,200000,500000,0,0,1,2026-05-23 22:01:41.168634
2791,710920,1000000,2000000,0,0,29,2026-05-23 22:01:43.004410
2792,711810,500000,1000000,0,0,12,2026-05-23 22:01:44.838730
2793,712050,200000,500000,0,0,0,2026-05-23 22:01:46.758960
2794,712100,500000,1000000,0,0,232,2026-05-23 22:01:48.616442
2795,712730,200000,500000,0,0,5,2026-05-23 22:01:50.454011
2796,712840,200000,500000,0,0,4,2026-05-23 22:01:52.298531
2797,714120,500000,1000000,0,0,16,2026-05-23 22:01:54.140543
2798,715210,1000000,2000000,0,0,0,2026-05-23 22:01:55.979472
2799,715220,1000000,2000000,0,0,0,2026-05-23 22:01:57.816128
2800,715400,200000,500000,0,0,0,2026-05-23 22:01:59.644155
2801,716350,500000,1000000,0,0,8,2026-05-23 22:02:01.483051
2802,716490,200000,500000,0,0,14,2026-05-23 22:02:03.550658
2803,717720,200000,500000,0,0,0,2026-05-23 22:02:05.455837
2804,718560,200000,500000,0,0,30,2026-05-23 22:02:07.293757
2805,718650,200000,500000,0,0,6,2026-05-23 22:02:09.128956
2806,718670,500000,1000000,0,0,582,2026-05-23 22:02:11.046485
2807,718850,200000,500000,0,0,112,2026-05-23 22:02:12.896506
2808,719040,500000,1000000,0,0,219,2026-05-23 22:02:14.730325
2809,719300,200000,500000,0,0,0,2026-05-23 22:02:16.602120
2810,719310,200000,500000,0,0,0,2026-05-23 22:02:18.447171
2811,719640,200000,500000,0,0,155,2026-05-23 22:02:20.297087
2812,719890,200000,500000,0,0,1143,2026-05-23 22:02:22.133990
2813,720560,200000,500000,0,0,8,2026-05-23 22:02:24.023252
2814,720620,200000,500000,0,0,301,2026-05-23 22:02:25.881536
2815,723780,500000,1000000,0,0,0,2026-05-23 22:02:27.721160
2816,724970,500000,1000000,0,0,8,2026-05-23 22:02:29.556502
2817,726840,200000,500000,0,0,8,2026-05-23 22:02:31.398600
2818,728530,500000,1000000,0,0,227,2026-05-23 22:02:33.305863
2819,728540,1000000,2000000,0,0,0,2026-05-23 22:02:35.154482
2820,728730,200000,500000,0,0,55,2026-05-23 22:02:37.004289
2821,728740,200000,500000,0,0,27,2026-05-23 22:02:38.918625
2822,728880,2000000,5000000,0,0,2107,2026-05-23 22:02:40.832457
2823,729000,200000,500000,0,0,9,2026-05-23 22:02:42.665692
2824,729040,1000000,2000000,0,0,620,2026-05-23 22:02:44.506417
2825,731040,500000,1000000,0,0,22,2026-05-23 22:02:48.438591
2826,731490,1000000,2000000,0,0,311,2026-05-23 22:02:50.269251
2827,732370,500000,1000000,0,0,8,2026-05-23 22:02:52.109082
2828,732430,500000,1000000,0,0,12,2026-05-23 22:02:54.255359
2829,732690,500000,1000000,0,0,29,2026-05-23 22:02:56.166161
2830,732730,200000,500000,0,0,0,2026-05-23 22:02:58.048449
2831,734580,200000,500000,0,0,1,2026-05-23 22:03:00.166912
2832,734750,500000,1000000,0,0,97,2026-05-23 22:03:01.997894
2833,736190,1000000,2000000,0,0,287,2026-05-23 22:03:05.655248
2834,736220,1000000,2000000,0,0,143,2026-05-23 22:03:07.533768
2835,736260,1000000,2000000,0,0,269,2026-05-23 22:03:09.373550
2836,736590,2000000,5000000,0,0,119,2026-05-23 22:03:11.217862
2837,737800,500000,1000000,0,0,117,2026-05-23 22:03:13.099391
2838,738060,2000000,5000000,0,0,118,2026-05-23 22:03:14.989045
2839,738520,1000000,2000000,0,0,37,2026-05-23 22:03:16.890424
2840,738540,200000,500000,0,0,74,2026-05-23 22:03:18.735247
2841,739630,10000000,20000000,0,0,9978,2026-05-23 22:03:20.583700
2842,740130,2000000,5000000,0,0,182,2026-05-23 22:03:22.469675
2843,740250,500000,1000000,0,0,2,2026-05-23 22:03:24.302736
2844,741260,200000,500000,0,0,1,2026-05-23 22:03:26.149333
2845,742120,200000,500000,0,0,38,2026-05-23 22:03:27.984231
2846,742300,200000,500000,0,0,20,2026-05-23 22:03:29.818922
2847,742420,200000,500000,0,0,71,2026-05-23 22:03:31.656846
2848,743090,200000,500000,0,0,0,2026-05-23 22:03:33.501939
2849,743390,200000,500000,0,0,1,2026-05-23 22:03:35.340418
2850,743450,500000,1000000,0,0,68,2026-05-23 22:03:37.174014
2851,743890,500000,1000000,0,0,47,2026-05-23 22:03:39.007168
2852,744190,200000,500000,0,0,111,2026-05-23 22:03:40.853001
2853,744900,2000000,5000000,0,0,647,2026-05-23 22:03:42.744020
2854,745740,1000000,2000000,0,0,2,2026-05-23 22:03:44.582844
2855,745920,500000,1000000,0,0,200,2026-05-23 22:03:46.472810
2856,746580,200000,500000,0,0,1,2026-05-23 22:03:48.303766
2857,746850,500000,1000000,0,0,15,2026-05-23 22:03:50.036525
2858,747200,200000,500000,0,0,22,2026-05-23 22:03:51.871093
2859,747610,1000000,2000000,0,0,170,2026-05-23 22:03:53.722532
2860,747660,1000000,2000000,0,0,196,2026-05-23 22:03:55.604949
2861,748940,200000,500000,0,0,1,2026-05-23 22:03:57.500516
2862,750130,200000,500000,0,0,38,2026-05-23 22:03:59.422456
2863,750920,2000000,5000000,0,0,582,2026-05-23 22:04:01.264112
2864,751780,1000000,2000000,0,0,235,2026-05-23 22:04:03.106579
2865,752060,200000,500000,0,0,0,2026-05-23 22:04:04.945835
2866,752590,1000000,2000000,0,0,145,2026-05-23 22:04:06.775729
2867,753420,200000,500000,0,0,123,2026-05-23 22:04:08.614052
2868,753640,1000000,2000000,0,0,928,2026-05-23 22:04:10.461298
2869,753650,500000,1000000,0,0,29,2026-05-23 22:04:12.293778
2870,753660,200000,500000,0,0,67,2026-05-23 22:04:14.132742
2871,754150,200000,500000,0,0,56,2026-05-23 22:04:16.102044
2872,754530,200000,500000,0,0,14,2026-05-23 22:04:17.939828
2873,755540,200000,500000,0,0,23,2026-05-23 22:04:19.769815
2874,755790,10000000,20000000,0,0,0,2026-05-23 22:04:21.617397
2875,755800,200000,500000,0,0,148,2026-05-23 22:04:23.484044
2876,756800,500000,1000000,0,0,429,2026-05-23 22:04:25.330322
2877,757240,500000,1000000,0,0,6,2026-05-23 22:04:27.200908
2878,757310,200000,500000,0,0,18,2026-05-23 22:04:29.027784
2879,757320,200000,500000,0,0,106,2026-05-23 22:04:30.915705
2880,758190,500000,1000000,0,0,216,2026-05-23 22:04:32.786133
2881,758370,200000,500000,0,0,59,2026-05-23 22:04:34.624679
2882,759740,200000,500000,0,0,23,2026-05-23 22:04:36.455730
2883,760060,500000,1000000,0,0,63,2026-05-23 22:04:38.290000
2884,760160,2000000,5000000,0,0,362,2026-05-23 22:04:40.123929
2885,760650,200000,500000,0,0,13,2026-05-23 22:04:41.986076
2886,761620,500000,1000000,0,0,76,2026-05-23 22:04:43.825648
2887,761830,200000,500000,0,0,41,2026-05-23 22:04:45.683540
2888,761890,2000000,5000000,0,0,8184,2026-05-23 22:04:47.520597
2889,762650,200000,500000,0,0,2,2026-05-23 22:04:49.398802
2890,762830,200000,500000,0,0,4,2026-05-23 22:04:51.243578
2891,763410,200000,500000,0,0,0,2026-05-23 22:04:52.973905
2892,763890,1000000,2000000,0,0,270,2026-05-23 22:04:54.852109
2893,764030,200000,500000,0,0,57,2026-05-23 22:04:56.688284
2894,764050,200000,500000,0,0,3,2026-05-23 22:04:58.521139
2895,764570,200000,500000,0,0,9,2026-05-23 22:05:00.357626
2896,764790,500000,1000000,0,0,35,2026-05-23 22:05:02.198028
2897,765810,200000,500000,0,0,9,2026-05-23 22:05:04.050022
2898,766570,5000000,10000000,0,0,14950,2026-05-23 22:05:05.890097
2899,767560,5000000,10000000,0,0,1280,2026-05-23 22:05:07.732667
2900,768200,200000,500000,0,0,338,2026-05-23 22:05:09.782764
2901,768520,200000,500000,0,0,22,2026-05-23 22:05:11.620555
2902,769560,500000,1000000,0,0,487,2026-05-23 22:05:13.480431
2903,770240,200000,500000,0,0,48,2026-05-23 22:05:15.315178
2904,772540,200000,500000,0,0,0,2026-05-23 22:05:17.186558
2905,773370,200000,500000,0,0,3,2026-05-23 22:05:19.026013
2906,773951,500000,1000000,0,0,17,2026-05-23 22:05:20.863754
2907,774171,2000000,5000000,0,0,672,2026-05-23 22:05:22.706762
2908,774181,500000,1000000,0,0,60,2026-05-23 22:05:24.544551
2909,774241,500000,1000000,0,0,14,2026-05-23 22:05:26.384520
2910,774361,1000000,2000000,0,0,479,2026-05-23 22:05:28.224146
2911,774801,500000,1000000,0,0,796,2026-05-23 22:05:30.097299
2912,774811,200000,500000,0,0,1,2026-05-23 22:05:31.936405
2913,774861,1000000,2000000,0,0,16,2026-05-23 22:05:33.764840
2914,775500,1000000,2000000,0,0,58,2026-05-23 22:05:35.596102
2915,776490,200000,500000,0,0,3,2026-05-23 22:05:37.464762
2916,776960,500000,1000000,0,0,3,2026-05-23 22:05:39.292968
2917,777130,500000,1000000,0,0,319,2026-05-23 22:05:41.133211
2918,778700,200000,500000,0,0,24,2026-05-23 22:05:43.012242
2919,779340,5000000,10000000,0,0,4507,2026-05-23 22:05:44.844960
2920,780290,500000,1000000,0,0,430,2026-05-23 22:05:46.685736
2921,780310,1000000,2000000,0,0,231,2026-05-23 22:05:48.520247
2922,782330,5000000,10000000,0,0,2262,2026-05-23 22:05:50.358639
2923,782670,200000,500000,0,0,58,2026-05-23 22:05:52.195264
2924,783140,200000,500000,0,0,0,2026-05-23 22:05:54.074031
2925,783770,2000000,5000000,0,0,64,2026-05-23 22:05:55.917465
2926,784080,500000,1000000,0,0,636,2026-05-23 22:05:57.759449
2927,784150,500000,1000000,0,0,2590,2026-05-23 22:05:59.600573
2928,784950,200000,500000,0,0,301,2026-05-23 22:06:01.448687
2929,785260,200000,500000,0,0,25,2026-05-23 22:06:03.287684
2930,785740,500000,1000000,0,0,38,2026-05-23 22:06:05.117566
2931,785770,200000,500000,0,0,43,2026-05-23 22:06:06.959160
2932,785790,200000,500000,0,0,14,2026-05-23 22:06:08.879619
2933,787480,1000000,2000000,0,0,826,2026-05-23 22:06:10.717297
2934,787810,200000,500000,0,0,15,2026-05-23 22:06:12.556841
2935,787860,2000000,5000000,0,0,983,2026-05-23 22:06:14.398783
2936,788100,2000000,5000000,0,0,161,2026-05-23 22:06:16.237073
2937,788260,200000,500000,0,0,0,2026-05-23 22:06:18.077545
2938,788770,200000,500000,0,0,2,2026-05-23 22:06:19.931360
2939,790710,1000000,2000000,0,0,64,2026-05-23 22:06:21.765375
2940,790740,500000,1000000,0,0,24,2026-05-23 22:06:23.607994
2941,790820,500000,1000000,0,0,61,2026-05-23 22:06:25.455916
2942,791330,200000,500000,0,0,4,2026-05-23 22:06:27.297164
2943,791930,200000,500000,0,0,1,2026-05-23 22:06:29.136277
2944,792100,200000,500000,0,0,16,2026-05-23 22:06:30.970488
2945,792120,200000,500000,0,0,1,2026-05-23 22:06:32.809181
2946,792300,500000,1000000,0,0,35,2026-05-23 22:06:34.702937
2947,794260,1000000,2000000,0,0,469,2026-05-23 22:06:36.530989
2948,794540,200000,500000,0,0,2,2026-05-23 22:06:38.384366
2949,794600,1000000,2000000,0,0,117,2026-05-23 22:06:40.218760
2950,794800,200000,500000,0,0,62,2026-05-23 22:06:42.133276
2951,797400,200000,500000,0,0,156,2026-05-23 22:06:45.806817
2952,797410,200000,500000,0,0,1,2026-05-23 22:06:47.895246
2953,797430,500000,1000000,0,0,126,2026-05-23 22:06:49.807466
2954,798420,500000,1000000,0,0,38,2026-05-23 22:06:51.636636
2955,799600,500000,1000000,0,0,482,2026-05-23 22:06:53.473840
2956,799960,500000,1000000,0,0,712,2026-05-23 22:06:55.309336
2957,800270,500000,1000000,0,0,361,2026-05-23 22:06:57.171690
2958,801480,200000,500000,0,0,17,2026-05-23 22:06:59.015754
2959,801550,200000,500000,0,0,29,2026-05-23 22:07:00.857438
2960,801630,200000,500000,0,0,7,2026-05-23 22:07:02.711414
2961,802200,200000,500000,0,0,1,2026-05-23 22:07:04.550327
2962,803050,200000,500000,0,0,68,2026-05-23 22:07:06.447243
2963,803140,200000,500000,0,0,0,2026-05-23 22:07:08.288714
2964,803330,1000000,2000000,0,0,22,2026-05-23 22:07:10.118803
2965,804010,200000,500000,0,0,8,2026-05-23 22:07:11.960700
2966,804490,200000,500000,0,0,10,2026-05-23 22:07:13.806923
2967,805550,1000000,2000000,0,0,1479,2026-05-23 22:07:15.766847
2968,805850,500000,1000000,0,0,0,2026-05-23 22:07:17.607674
2969,805940,200000,500000,0,0,3,2026-05-23 22:07:19.445610
2970,806140,500000,1000000,0,0,4,2026-05-23 22:07:21.284606
2971,807120,500000,1000000,0,0,112,2026-05-23 22:07:23.143960
2972,808290,200000,500000,0,0,100,2026-05-23 22:07:25.003812
2973,809140,500000,1000000,0,0,13,2026-05-23 22:07:26.855127
2974,809960,1000000,2000000,0,0,0,2026-05-23 22:07:28.744783
2975,810040,200000,500000,0,0,3,2026-05-23 22:07:30.594067
2976,812140,5000000,10000000,0,0,2629,2026-05-23 22:07:32.428224
2977,812810,500000,1000000,0,0,2,2026-05-23 22:07:34.315332
2978,813230,200000,500000,0,0,75,2026-05-23 22:07:36.153164
2979,813630,500000,1000000,0,0,103,2026-05-23 22:07:37.992253
2980,813780,2000000,5000000,0,0,13465,2026-05-23 22:07:39.902630
2981,813820,5000000,10000000,0,0,2,2026-05-23 22:07:41.742423
2982,814370,500000,1000000,0,0,166,2026-05-23 22:07:43.581521
2983,814380,10000000,20000000,0,0,6767,2026-05-23 22:07:45.413777
2984,814480,200000,500000,0,0,105,2026-05-23 22:07:47.273643
2985,814540,500000,1000000,0,0,31,2026-05-23 22:07:49.103675
2986,815260,200000,500000,0,0,2,2026-05-23 22:07:50.935836
2987,815370,2000000,5000000,0,0,1656,2026-05-23 22:07:52.826607
2988,815780,200000,500000,0,0,10,2026-05-23 22:07:54.665745
2989,816020,1000000,2000000,0,0,12,2026-05-23 22:07:56.496508
2990,816090,500000,1000000,0,0,46,2026-05-23 22:07:58.338605
2991,816340,200000,500000,0,0,136,2026-05-23 22:08:00.165978
2992,817920,200000,500000,0,0,0,2026-05-23 22:08:02.051139
2993,819190,500000,1000000,0,0,3,2026-05-23 22:08:03.917496
2994,820520,200000,500000,0,0,7,2026-05-23 22:08:05.787547
2995,821250,200000,500000,0,0,44,2026-05-23 22:08:07.624955
2996,821880,200000,500000,0,0,54,2026-05-23 22:08:09.475649
2997,822240,500000,1000000,0,0,104,2026-05-23 22:08:11.344606
2998,823130,2000000,5000000,0,0,121,2026-05-23 22:08:13.348529
2999,823500,1000000,2000000,0,0,38,2026-05-23 22:08:15.255483
3000,824270,500000,1000000,0,0,1719,2026-05-23 22:08:17.136901
3001,824550,500000,1000000,0,0,8,2026-05-23 22:08:18.984138
3002,824600,200000,500000,0,0,28,2026-05-23 22:08:20.822077
